0,0.128401,0.253639,0.372627,0.482429,0.580323,0.663864,0.730921,0.779704,0.808775,0.817041,0.803756,0.768538,0.711434,0.633039,0.534663,0.418502,0.287751,0.146591,0
0,0.127768,0.252389,0.37079,0.480047,0.577453,0.660567,0.727266,0.775761,0.804614,0.812731,0.79937,0.764161,0.707175,0.629042,0.531106,0.415584,0.285669,0.145505,0
0,0.127139,0.251145,0.368961,0.477677,0.574594,0.657284,0.723625,0.771833,0.800467,0.808435,0.795,0.759806,0.702946,0.625082,0.527589,0.412705,0.283619,0.144437,0
0,0.126512,0.249907,0.367141,0.475317,0.571749,0.654014,0.719999,0.767918,0.796334,0.804155,0.790648,0.755473,0.698745,0.621156,0.524111,0.409865,0.2816,0.143386,0
0,0.125889,0.248675,0.365329,0.472968,0.568916,0.650758,0.716386,0.764017,0.792215,0.799889,0.786314,0.751162,0.694573,0.617265,0.520671,0.407061,0.27961,0.142351,0
0,0.125268,0.247448,0.363526,0.47063,0.566095,0.647515,0.712787,0.760131,0.78811,0.795639,0.781999,0.746875,0.690429,0.613407,0.517267,0.404293,0.277649,0.141333,0
0,0.124651,0.246228,0.361731,0.468302,0.563286,0.644285,0.709201,0.756258,0.78402,0.791405,0.777702,0.74261,0.686314,0.609584,0.513901,0.401559,0.275714,0.140329,0
0,0.124036,0.245013,0.359945,0.465985,0.560489,0.641069,0.705629,0.752399,0.779945,0.787188,0.773424,0.738369,0.682227,0.605793,0.510569,0.398858,0.273806,0.139341,0
0,0.123424,0.243804,0.358167,0.463678,0.557704,0.637865,0.702071,0.748554,0.775884,0.782986,0.769166,0.734152,0.678169,0.602035,0.507272,0.39619,0.271923,0.138366,0
0,0.122815,0.242601,0.356396,0.461381,0.554931,0.634674,0.698526,0.744723,0.771839,0.778802,0.764927,0.729958,0.674139,0.598309,0.504008,0.393553,0.270065,0.137404,0
0,0.122209,0.241403,0.354634,0.459094,0.55217,0.631496,0.694995,0.740907,0.767808,0.774634,0.760708,0.725788,0.670137,0.594615,0.500777,0.390946,0.268231,0.136455,0
0,0.121606,0.24021,0.35288,0.456817,0.54942,0.62833,0.691478,0.737105,0.763793,0.770484,0.756509,0.721642,0.666163,0.590952,0.497579,0.388369,0.266419,0.135519,0
0,0.121006,0.239023,0.351133,0.45455,0.546681,0.625178,0.687974,0.733317,0.759794,0.766351,0.752331,0.71752,0.662216,0.587319,0.494411,0.385821,0.264629,0.134595,0
0,0.120408,0.237842,0.349395,0.452293,0.543954,0.622038,0.684483,0.729544,0.75581,0.762235,0.748173,0.713421,0.658297,0.583717,0.491275,0.383301,0.262861,0.133683,0
0,0.119813,0.236666,0.347664,0.450046,0.541239,0.61891,0.681006,0.725785,0.751842,0.758138,0.744035,0.709347,0.654406,0.580145,0.488168,0.380808,0.261113,0.132782,0
0,0.119221,0.235495,0.34594,0.447808,0.538534,0.615795,0.677543,0.72204,0.74789,0.754058,0.739918,0.705296,0.650542,0.576602,0.485092,0.378341,0.259386,0.131892,0
0,0.118632,0.234329,0.344225,0.44558,0.535841,0.612692,0.674093,0.718311,0.743953,0.749996,0.735821,0.70127,0.646705,0.573088,0.482043,0.3759,0.257678,0.131012,0
0,0.118045,0.233169,0.342517,0.443361,0.533159,0.609602,0.670656,0.714596,0.740033,0.745953,0.731746,0.697267,0.642894,0.569602,0.479024,0.373484,0.255989,0.130143,0
0,0.117461,0.232014,0.340816,0.441152,0.530488,0.606524,0.667233,0.710895,0.73613,0.741928,0.727692,0.693288,0.63911,0.566145,0.476031,0.371093,0.254319,0.129284,0
0,0.116879,0.230863,0.339123,0.438952,0.527828,0.603459,0.663824,0.70721,0.732242,0.737921,0.723658,0.689333,0.635353,0.562715,0.473067,0.368726,0.252667,0.128434,0
0,0.1163,0.229718,0.337437,0.436761,0.525179,0.600406,0.660428,0.703539,0.728372,0.733933,0.719646,0.685402,0.631621,0.559313,0.470128,0.366382,0.251032,0.127594,0
0,0.115724,0.228578,0.335758,0.43458,0.522541,0.597365,0.657046,0.699883,0.724517,0.729963,0.715654,0.681495,0.627916,0.555938,0.467216,0.364061,0.249414,0.126763,0
0,0.11515,0.227443,0.334086,0.432408,0.519913,0.594336,0.653677,0.696243,0.72068,0.726012,0.711684,0.677611,0.624236,0.552589,0.464329,0.361763,0.247813,0.12594,0
0,0.114579,0.226313,0.332422,0.430245,0.517297,0.59132,0.650322,0.692617,0.716859,0.72208,0.707735,0.673751,0.620582,0.549267,0.461468,0.359486,0.246229,0.125127,0
0,0.11401,0.225188,0.330765,0.428091,0.514691,0.588316,0.646981,0.689006,0.713055,0.718167,0.703807,0.669914,0.616952,0.54597,0.458631,0.357231,0.24466,0.124322,0
0,0.113444,0.224068,0.329115,0.425945,0.512096,0.585324,0.643653,0.685411,0.709267,0.714272,0.6999,0.6661,0.613348,0.542699,0.455819,0.354997,0.243107,0.123525,0
0,0.11288,0.222952,0.327471,0.423809,0.509511,0.582344,0.640339,0.681831,0.705497,0.710397,0.696015,0.66231,0.609769,0.539453,0.453031,0.352783,0.241568,0.122736,0
0,0.112318,0.221842,0.325835,0.421682,0.506938,0.579376,0.637038,0.678266,0.701744,0.706541,0.69215,0.658543,0.606214,0.536232,0.450266,0.35059,0.240045,0.121956,0
0,0.111759,0.220736,0.324206,0.419564,0.504374,0.576421,0.633751,0.674716,0.698008,0.702703,0.688307,0.654798,0.602683,0.533035,0.447524,0.348416,0.238536,0.121182,0
0,0.111203,0.219634,0.322583,0.417454,0.501822,0.573478,0.630478,0.671181,0.694288,0.698885,0.684484,0.651077,0.599176,0.529862,0.444804,0.346262,0.237041,0.120417,0
0,0.110649,0.218538,0.320968,0.415354,0.499279,0.570547,0.627219,0.667662,0.690586,0.695085,0.680683,0.647378,0.595694,0.526713,0.442107,0.344126,0.23556,0.119658,0
0,0.110097,0.217446,0.319359,0.413262,0.496748,0.567627,0.623973,0.664158,0.686901,0.691305,0.676903,0.643702,0.592235,0.523588,0.439432,0.342009,0.234093,0.118907,0
0,0.109547,0.216359,0.317757,0.411178,0.494226,0.564721,0.620741,0.66067,0.683233,0.687544,0.673143,0.640049,0.588799,0.520486,0.436779,0.339911,0.232639,0.118163,0
0,0.109,0.215276,0.316162,0.409104,0.491716,0.561826,0.617523,0.657197,0.679583,0.683802,0.669404,0.636418,0.585386,0.517407,0.434147,0.33783,0.231198,0.117426,0
0,0.108455,0.214198,0.314573,0.407038,0.489215,0.558943,0.614318,0.653739,0.675949,0.680078,0.665686,0.632809,0.581997,0.514351,0.431535,0.335767,0.22977,0.116695,0
0,0.107913,0.213124,0.312991,0.40498,0.486725,0.556073,0.611127,0.650297,0.672333,0.676374,0.661989,0.629222,0.57863,0.511317,0.428945,0.333721,0.228354,0.115971,0
0,0.107373,0.212055,0.311415,0.402931,0.484246,0.553214,0.60795,0.64687,0.668734,0.672689,0.658313,0.625657,0.575286,0.508305,0.426375,0.331693,0.226951,0.115253,0
0,0.106835,0.210991,0.309847,0.400891,0.481777,0.550368,0.604787,0.643459,0.665152,0.669023,0.654657,0.622114,0.571964,0.505315,0.423824,0.329681,0.22556,0.114542,0
0,0.106299,0.209931,0.308284,0.398859,0.479318,0.547533,0.601637,0.640063,0.661588,0.665375,0.651021,0.618593,0.568664,0.502347,0.421294,0.327685,0.22418,0.113837,0
0,0.105765,0.208875,0.306729,0.396836,0.476869,0.544711,0.598502,0.636683,0.65804,0.661747,0.647406,0.615093,0.565386,0.4994,0.418783,0.325706,0.222813,0.113138,0
0,0.105234,0.207824,0.305179,0.394821,0.474431,0.541901,0.59538,0.633318,0.65451,0.658138,0.643812,0.611614,0.56213,0.496474,0.416291,0.323743,0.221457,0.112446,0
0,0.104705,0.206777,0.303637,0.392815,0.472003,0.539103,0.592272,0.629969,0.650997,0.654547,0.640237,0.608157,0.558896,0.493568,0.413818,0.321795,0.220112,0.111759,0
0,0.104179,0.205735,0.3021,0.390817,0.469585,0.536317,0.589177,0.626635,0.647502,0.650975,0.636683,0.604721,0.555682,0.490684,0.411363,0.319863,0.218778,0.111078,0
0,0.103654,0.204697,0.30057,0.388827,0.467178,0.533542,0.586097,0.623317,0.644023,0.647422,0.633149,0.601306,0.55249,0.487819,0.408927,0.317946,0.217455,0.110402,0
0,0.103132,0.203663,0.299047,0.386846,0.464781,0.53078,0.58303,0.620014,0.640562,0.643888,0.629635,0.597911,0.549319,0.484975,0.406509,0.316044,0.216142,0.109732,0
0,0.102612,0.202633,0.29753,0.384873,0.462394,0.52803,0.579977,0.616727,0.637117,0.640372,0.626141,0.594538,0.546169,0.482151,0.404109,0.314157,0.214841,0.109068,0
0,0.102094,0.201608,0.296019,0.382909,0.460017,0.525292,0.576937,0.613455,0.63369,0.636875,0.622666,0.591184,0.543039,0.479346,0.401727,0.312284,0.213549,0.108409,0
0,0.101578,0.200588,0.294515,0.380952,0.45765,0.522566,0.573912,0.610198,0.63028,0.633396,0.619212,0.587852,0.53993,0.476561,0.399362,0.310426,0.212268,0.107755,0
0,0.101064,0.199571,0.293017,0.379004,0.455294,0.519852,0.5709,0.606957,0.626887,0.629936,0.615777,0.584539,0.53684,0.473795,0.397015,0.308582,0.210997,0.107107,0
0,0.100553,0.198559,0.291525,0.377065,0.452948,0.51715,0.567902,0.603732,0.623511,0.626494,0.612361,0.581247,0.533771,0.471048,0.394684,0.306751,0.209736,0.106463,0
0,0.100043,0.197551,0.29004,0.375133,0.450612,0.51446,0.564918,0.600522,0.620152,0.623071,0.608965,0.577975,0.530722,0.46832,0.39237,0.304935,0.208485,0.105825,0
0,0.0995363,0.196547,0.288561,0.37321,0.448286,0.511782,0.561947,0.597327,0.61681,0.619666,0.605588,0.574722,0.527692,0.46561,0.390073,0.303132,0.207243,0.105192,0
0,0.0990312,0.195548,0.287088,0.371296,0.44597,0.509116,0.55899,0.594147,0.613484,0.616279,0.60223,0.571489,0.524682,0.462919,0.387792,0.301342,0.20601,0.104564,0
0,0.0985283,0.194553,0.285621,0.369389,0.443664,0.506461,0.556047,0.590983,0.610176,0.61291,0.598892,0.568276,0.521691,0.460246,0.385528,0.299566,0.204787,0.10394,0
0,0.0980275,0.193561,0.284161,0.36749,0.441368,0.503819,0.553117,0.587834,0.606884,0.60956,0.595572,0.565082,0.518719,0.457591,0.383279,0.297803,0.203574,0.103322,0
0,0.0975288,0.192575,0.282707,0.3656,0.439083,0.501188,0.550201,0.584701,0.603609,0.606227,0.592272,0.561907,0.515766,0.454954,0.381046,0.296052,0.202369,0.102708,0
0,0.0970322,0.191592,0.281259,0.363718,0.436807,0.49857,0.547298,0.581583,0.600351,0.602913,0.58899,0.558752,0.512832,0.452335,0.378829,0.294314,0.201173,0.102098,0
0,0.0965377,0.190613,0.279818,0.361844,0.434542,0.495963,0.544409,0.578479,0.59711,0.599616,0.585727,0.555616,0.509917,0.449733,0.376627,0.292589,0.199987,0.101494,0
0,0.0960453,0.189639,0.278382,0.359978,0.432287,0.493368,0.541534,0.575392,0.593885,0.596337,0.582482,0.552498,0.50702,0.447149,0.374441,0.290876,0.198809,0.100894,0
0,0.095555,0.188669,0.276953,0.358121,0.430041,0.490785,0.538672,0.572319,0.590677,0.593076,0.579256,0.549399,0.504141,0.444581,0.37227,0.289176,0.197639,0.100298,0
0,0.0950668,0.187703,0.27553,0.356271,0.427806,0.488214,0.535824,0.569261,0.587485,0.589832,0.576049,0.546319,0.501281,0.442031,0.370113,0.287487,0.196478,0.0997065,0
0,0.0945807,0.186741,0.274113,0.35443,0.425581,0.485654,0.53299,0.566218,0.58431,0.586606,0.572859,0.543257,0.498438,0.439497,0.367971,0.285811,0.195326,0.0991195,0
0,0.0940966,0.185783,0.272702,0.352597,0.423365,0.483107,0.530168,0.563191,0.581151,0.583397,0.569688,0.540214,0.495614,0.43698,0.365844,0.284146,0.194181,0.0985368,0
0,0.0936146,0.18483,0.271297,0.350771,0.42116,0.480571,0.52736,0.560178,0.578008,0.580206,0.566535,0.537189,0.492807,0.43448,0.363732,0.282493,0.193045,0.0979584,0
0,0.0931347,0.18388,0.269898,0.348954,0.418964,0.478046,0.524566,0.557181,0.574882,0.577032,0.5634,0.534182,0.490018,0.431996,0.361634,0.280851,0.191917,0.0973841,0
0,0.0926568,0.182935,0.268506,0.347145,0.416779,0.475534,0.521785,0.554198,0.571772,0.573876,0.560283,0.531193,0.487246,0.429528,0.35955,0.279221,0.190797,0.0968139,0
0,0.092181,0.181993,0.267119,0.345344,0.414603,0.473033,0.519017,0.55123,0.568678,0.570736,0.557184,0.528222,0.484492,0.427076,0.357479,0.277602,0.189685,0.0962479,0
0,0.0917073,0.181056,0.265739,0.343551,0.412437,0.470544,0.516263,0.548277,0.5656,0.567614,0.554102,0.525268,0.481755,0.42464,0.355423,0.275994,0.188581,0.0956858,0
0,0.0912356,0.180123,0.264365,0.341766,0.410281,0.468066,0.513522,0.545339,0.562538,0.564509,0.551037,0.522332,0.479034,0.422219,0.353381,0.274397,0.187485,0.0951277,0
0,0.090766,0.179194,0.262997,0.339989,0.408135,0.4656,0.510794,0.542415,0.559492,0.56142,0.547991,0.519414,0.476331,0.419815,0.351352,0.272812,0.186396,0.0945736,0
0,0.0902984,0.178269,0.261635,0.33822,0.405999,0.463146,0.50808,0.539507,0.556463,0.558349,0.544961,0.516512,0.473644,0.417425,0.349336,0.271236,0.185315,0.0940233,0
0,0.0898328,0.177348,0.260278,0.336458,0.403873,0.460703,0.505378,0.536612,0.553449,0.555294,0.541949,0.513629,0.470974,0.415051,0.347334,0.269672,0.184241,0.0934769,0
0,0.0893693,0.176431,0.258928,0.334705,0.401756,0.458272,0.50269,0.533733,0.550451,0.552256,0.538954,0.510762,0.46832,0.412692,0.345345,0.268118,0.183174,0.0929343,0
0,0.0889077,0.175518,0.257584,0.33296,0.399649,0.455853,0.500015,0.530868,0.547468,0.549234,0.535976,0.507912,0.465683,0.410349,0.343369,0.266575,0.182115,0.0923954,0
0,0.0884483,0.174609,0.256246,0.331223,0.397552,0.453444,0.497353,0.528017,0.544501,0.546229,0.533015,0.505079,0.463062,0.40802,0.341406,0.265042,0.181063,0.0918602,0
0,0.0879908,0.173704,0.254914,0.329493,0.395465,0.451048,0.494704,0.525181,0.54155,0.543241,0.530071,0.502263,0.460457,0.405705,0.339456,0.263519,0.180018,0.0913288,0
0,0.0875354,0.172804,0.253588,0.327772,0.393387,0.448662,0.492068,0.52236,0.538615,0.540269,0.527143,0.499463,0.457868,0.403406,0.337518,0.262006,0.17898,0.0908009,0
0,0.087082,0.171907,0.252268,0.326058,0.391319,0.446288,0.489445,0.519552,0.535694,0.537313,0.524232,0.49668,0.455294,0.401121,0.335593,0.260503,0.17795,0.0902766,0
0,0.0866305,0.171014,0.250954,0.324352,0.389261,0.443926,0.486835,0.516759,0.53279,0.534373,0.521338,0.493913,0.452737,0.39885,0.333681,0.259011,0.176926,0.0897559,0
0,0.0861811,0.170125,0.249645,0.322654,0.387212,0.441575,0.484238,0.513981,0.5299,0.531449,0.51846,0.491163,0.450195,0.396594,0.331781,0.257528,0.175909,0.0892387,0
0,0.0857337,0.169241,0.248343,0.320964,0.385173,0.439235,0.481654,0.511216,0.527026,0.528542,0.515598,0.488429,0.447668,0.394351,0.329893,0.256055,0.174899,0.088725,0
0,0.0852884,0.16836,0.247047,0.319282,0.383144,0.436906,0.479083,0.508466,0.524167,0.52565,0.512753,0.485711,0.445157,0.392123,0.328017,0.254591,0.173895,0.0882147,0
0,0.0848449,0.167483,0.245756,0.317607,0.381124,0.434589,0.476524,0.505729,0.521324,0.522774,0.509924,0.483008,0.442661,0.389908,0.326153,0.253137,0.172898,0.0877078,0
0,0.0844035,0.16661,0.244472,0.31594,0.379113,0.432283,0.473978,0.503007,0.518495,0.519914,0.507111,0.480322,0.44018,0.387708,0.324301,0.251692,0.171908,0.0872043,0
0,0.0839641,0.165741,0.243193,0.314281,0.377113,0.429988,0.471445,0.500299,0.515681,0.517069,0.504314,0.477651,0.437714,0.385521,0.322461,0.250257,0.170924,0.0867042,0
0,0.0835267,0.164876,0.24192,0.31263,0.375122,0.427704,0.468924,0.497605,0.512882,0.514241,0.501532,0.474996,0.435263,0.383347,0.320632,0.248831,0.169947,0.0862073,0
0,0.0830912,0.164015,0.240653,0.310986,0.37314,0.425432,0.466416,0.494924,0.510098,0.511427,0.498767,0.472357,0.432826,0.381187,0.318815,0.247414,0.168976,0.0857137,0
0,0.0826577,0.163158,0.239392,0.30935,0.371168,0.42317,0.463921,0.492257,0.507329,0.508629,0.496017,0.469733,0.430405,0.379041,0.317009,0.246007,0.168011,0.0852234,0
0,0.0822262,0.162305,0.238137,0.307722,0.369205,0.42092,0.461438,0.489605,0.504575,0.505847,0.493283,0.467124,0.427997,0.376907,0.315215,0.244608,0.167053,0.0847363,0
0,0.0817967,0.161456,0.236888,0.306102,0.367251,0.41868,0.458968,0.486965,0.501835,0.50308,0.490564,0.46453,0.425605,0.374787,0.313432,0.243218,0.166101,0.0842523,0
0,0.0813691,0.16061,0.235644,0.304489,0.365307,0.416452,0.45651,0.48434,0.49911,0.500328,0.48786,0.461952,0.423226,0.372679,0.31166,0.241838,0.165154,0.0837715,0
0,0.0809435,0.159769,0.234406,0.302884,0.363372,0.414235,0.454064,0.481728,0.4964,0.497591,0.485172,0.459388,0.420862,0.370585,0.3099,0.240466,0.164214,0.0832938,0
0,0.0805199,0.158931,0.233174,0.301286,0.361447,0.412028,0.451631,0.479129,0.493703,0.494869,0.482499,0.45684,0.418512,0.368503,0.30815,0.239102,0.163281,0.0828192,0
0,0.0800982,0.158098,0.231948,0.299696,0.359531,0.409833,0.44921,0.476545,0.491022,0.492162,0.479841,0.454306,0.416176,0.366434,0.306411,0.237747,0.162353,0.0823476,0
0,0.0796784,0.157268,0.230727,0.298113,0.357624,0.407648,0.446802,0.473973,0.488354,0.48947,0.477198,0.451787,0.413854,0.364378,0.304683,0.236401,0.161431,0.0818791,0
0,0.0792606,0.156442,0.229513,0.296538,0.355727,0.405474,0.444405,0.471415,0.485701,0.486792,0.47457,0.449283,0.411545,0.362334,0.302966,0.235063,0.160514,0.0814136,0
0,0.0788447,0.15562,0.228304,0.294971,0.353839,0.403311,0.442021,0.46887,0.483062,0.48413,0.471957,0.446793,0.40925,0.360303,0.301259,0.233734,0.159604,0.080951,0
0,0.0784308,0.154802,0.2271,0.293411,0.351959,0.401158,0.439649,0.466339,0.480437,0.481482,0.469359,0.444317,0.406969,0.358283,0.299563,0.232413,0.158699,0.0804914,0
0,0.0780188,0.153987,0.225903,0.291859,0.350089,0.399017,0.437289,0.46382,0.477826,0.478848,0.466775,0.441856,0.404702,0.356276,0.297877,0.2311,0.157801,0.0800347,0
0,0.0776087,0.153177,0.224711,0.290314,0.348229,0.396886,0.434941,0.461315,0.47523,0.476229,0.464206,0.439409,0.402447,0.354282,0.296201,0.229796,0.156907,0.0795809,0
0,0.0772005,0.15237,0.223524,0.288776,0.346377,0.394765,0.432605,0.458823,0.472647,0.473625,0.461651,0.436976,0.400207,0.352299,0.294536,0.228499,0.15602,0.07913,0
0,0.0767943,0.151567,0.222344,0.287246,0.344534,0.392655,0.43028,0.456344,0.470078,0.471034,0.459111,0.434557,0.397979,0.350328,0.292881,0.227211,0.155138,0.078682,0
0,0.0763899,0.150768,0.221169,0.285723,0.342701,0.390556,0.427968,0.453878,0.467522,0.468458,0.456585,0.432152,0.395764,0.348369,0.291236,0.22593,0.154261,0.0782367,0
0,0.0759875,0.149972,0.22,0.284208,0.340876,0.388468,0.425668,0.451425,0.464981,0.465896,0.454073,0.429761,0.393563,0.346421,0.289602,0.224658,0.15339,0.0777942,0
0,0.075587,0.149181,0.218836,0.2827,0.339061,0.386389,0.423379,0.448985,0.462453,0.463349,0.451575,0.427384,0.391374,0.344486,0.287977,0.223393,0.152524,0.0773546,0
0,0.0751884,0.148393,0.217678,0.281199,0.337254,0.384322,0.421102,0.446557,0.459938,0.460815,0.449092,0.42502,0.389198,0.342562,0.286362,0.222136,0.151664,0.0769176,0
0,0.0747916,0.147609,0.216525,0.279706,0.335457,0.382264,0.418837,0.444142,0.457437,0.458295,0.446622,0.42267,0.387035,0.340649,0.284757,0.220887,0.150809,0.0764834,0
